station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
GAF,2020-02-12 17:35,-97.3709,48.4047,251.00,-18.40,-23.80,75.44,340.00,25.00,0.00,30.38,M,0.50,33.00,BKN,OVC,M,M,300.00,800.00,M,M,HZ,M,M,M,M,M,M,-50.42,KGAF 121735Z AUTO 34025G33KT 1/2SM HZ BKN003 OVC008 M28/M31 A3038 RMK AO2
9D7,2020-02-12 17:35,-99.2364,48.4800,451.00,-14.80,-16.60,91.27,360.00,19.00,0.00,30.36,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.45,K9D7 121735Z AUTO 36019G25KT 10SM CLR M26/M27 A3036 RMK AO2
HZE,2020-02-12 17:35,-101.5810,47.2899,552.00,-4.00,-11.20,70.41,20.00,13.00,0.00,30.37,M,10.00,18.00,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,-24.55,KHZE 121735Z AUTO 02013G18KT 10SM SCT014 M20/M24 A3037 RMK AO2
D50,2020-02-12 17:35,-103.2973,48.9285,594.00,-11.20,-20.20,63.32,360.00,12.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-32.98,KD50 121735Z AUTO 36012KT 10SM CLR M24/M29 A3041 RMK AO2
D60,2020-02-12 17:35,-102.8974,48.3803,690.00,-7.60,-14.80,69.96,10.00,12.00,0.00,30.34,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-28.40,KD60 121735Z AUTO 01012KT 9SM CLR M22/M26 A3034 RMK AO2
06D,2020-02-12 17:35,-99.6208,48.8844,555.00,-14.80,-23.80,62.78,330.00,17.00,0.00,30.30,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.24,K06D 121735Z AUTO 33017G22KT 10SM CLR M26/M31 A3030 RMK AO2
2C8,2020-02-12 17:35,-97.6320,48.7837,272.00,-18.40,-25.60,68.55,350.00,21.00,0.00,30.38,M,2.50,28.00,BKN,BKN,M,M,1000.00,1300.00,M,M,HZ,M,M,M,M,M,M,-48.37,K2C8 121735Z AUTO 35021G28KT 2 1/2SM HZ BKN010 BKN013 M28/M32 A3038 RMK AO2
D55,2020-02-12 17:35,-98.3937,48.7531,490.00,-16.60,-25.60,62.51,360.00,20.00,0.00,30.29,M,2.50,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-45.41,KD55 121735Z AUTO 36020KT 2 1/2SM HZ CLR M27/M32 A3029 RMK AO2 VIS 2 1/2V4
20U,2020-02-12 17:35,-103.9821,46.9252,840.00,1.40,-5.80,71.07,360.00,13.00,0.00,30.27,M,8.00,M,SCT,SCT,M,M,600.00,1500.00,M,M,M,M,M,M,M,M,M,-17.63,K20U 121735Z AUTO 36013KT 8SM SCT006 SCT015 M17/M21 A3027 RMK AO2
RUG,2020-02-12 17:35,-100.0243,48.3904,471.00,-11.20,-20.20,63.32,350.00,14.00,0.00,30.34,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.52,KRUG 121735Z AUTO 35014KT 10SM CLR M24/M29 A3034 RMK AO2
Y19,2020-02-12 17:35,-100.8944,46.7680,592.00,-4.00,-13.00,64.37,10.00,19.00,0.00,30.29,M,10.00,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,-28.17,KY19 121735Z AUTO 01019KT 10SM SCT014 M20/M25 A3029 RMK AO2
S25,2020-02-12 17:35,-103.2552,47.7966,642.00,-0.40,-13.00,54.27,30.00,9.00,0.00,30.35,M,10.00,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,-16.77,KS25 121735Z AUTO 03009KT 10SM FEW025 M18/M25 A3035 RMK AO2
08D,2020-02-12 17:35,-102.4064,48.3008,682.00,-5.80,-16.60,58.51,20.00,12.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.11,K08D 121735Z AUTO 02012KT 10SM CLR M21/M27 A3031 RMK AO2
BAC,2020-02-12 17:35,-98.0180,46.9412,427.30,-11.20,-20.20,63.32,340.00,24.00,0.00,30.25,M,10.00,30.00,BKN,M,M,M,1200.00,M,M,M,-SN,M,M,M,M,M,M,-40.22,KBAC 121735Z AUTO 34024G30KT 10SM -SN BKN012 M24/M29 A3025 RMK AO2
2D5,2020-02-12 17:35,-98.0799,46.1731,407.00,-7.60,-14.80,69.96,350.00,31.00,0.00,30.20,M,3.00,M,M,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-38.14,K2D5 121735Z AUTO 35031KT 3SM HZ M22/M26 A3020 RMK AO2
5H4,2020-02-12 17:35,-99.9317,47.7912,489.00,-7.60,-18.40,58.23,360.00,15.00,0.00,30.35,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.56,K5H4 121735Z AUTO 36015KT 10SM CLR M22/M28 A3035 RMK AO2
96D,2020-02-12 17:35,-97.9028,48.9406,287.00,-16.60,-27.40,56.75,340.00,18.00,0.00,30.41,M,10.00,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,-44.23,K96D 121735Z AUTO 34018KT 10SM SCT013 M27/M33 A3041 RMK AO2
GWR,2020-02-12 17:35,-97.6435,46.2187,385.00,-7.60,-13.00,76.59,10.00,23.00,0.00,30.19,M,1.00,32.00,BKN,M,M,M,1300.00,M,M,M,HZ,M,M,M,M,M,M,-34.92,KGWR 121735Z AUTO 01023G32KT 1SM HZ BKN013 M22/M25 A3019 RMK A01
S32,2020-02-12 17:35,-98.1059,47.4228,434.00,-14.80,-18.40,83.23,350.00,26.00,0.00,30.27,M,2.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-46.00,KS32 121735Z AUTO 35026KT 2SM HZ CLR M26/M28 A3027 RMK AO2 VIS 1 1/4V3
BIS,2020-02-12 17:52,-100.7458,46.7727,506.00,-2.00,-15.00,52.92,360.00,13.00,0.00,30.33,1030.70,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.99,KBIS 121752Z 36013G24KT 10SM CLR M19/M26 A3033 RMK AO2 SLP307 60000 T11891261 11139 21189 51052 $
N60,2020-02-12 17:52,-101.4394,47.6458,587.00,-7.10,-17.00,61.06,360.00,12.00,0.00,30.34,1031.90,M,19.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-27.76,KN60 121752Z AUTO 36012G19KT M22/M27 A3034 RMK AO1 SLP319 T12171272 11161 21222 53044
XWA,2020-02-12 17:52,-103.7505,48.2597,710.85,-7.10,-14.10,70.73,10.00,14.00,0.00,30.35,1016.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.24,KXWA 121752Z AUTO 01014KT 10SM CLR M22/M26 A3035 RMK AO2 SLP166 T12171256 11144 21222 53034 TSNO $
HEI,2020-02-12 17:53,-102.6560,46.0149,828.00,7.00,0.00,72.41,10.00,11.00,T,30.21,1027.60,5.00,18.00,OVC,M,M,M,2200.00,M,M,M,HZ,M,M,M,M,M,M,-9.13,KHEI 121753Z AUTO 01011G18KT 5SM HZ OVC022 M14/M18 A3021 RMK AO2 SNE05 SLP276 P0000 60000 T11391178 11083 21144 52042
FAR,2020-02-12 17:53,-96.8111,46.9253,274.00,-11.90,-18.00,73.46,340.00,27.00,0.03,30.25,1026.80,0.25,37.00,VV ,M,M,M,800.00,M,M,M,+SN,M,M,M,41.00,340.00,2020-02-12 17:39,-42.49,KFAR 121753Z 34027G37KT 1/4SM +SN VV008 M24/M28 A3025 RMK AO2 PK WND 34041/1739 UPB13E21SNE13B21 SLP268 P0003 60016 T12441278 11150 21244 51060 $
GFK,2020-02-12 17:53,-97.1761,47.9492,257.00,-18.00,-24.00,73.12,350.00,27.00,0.01,30.35,1030.10,1.00,M,OVC,M,M,M,1100.00,M,M,M,BLSN,M,M,M,38.00,350.00,2020-02-12 16:54,-50.80,KGFK 121753Z 35027KT 1SM R35L/P6000FT BLSN OVC011 M28/M31 A3035 RMK AO2 PK WND 35038/1654 SFC VIS 1 1/4 SLP301 4/013 933032 P0001 60003 T12781311 11206 21278 53055
MOT,2020-02-12 17:54,-101.2803,48.2594,523.00,-6.00,-18.00,55.00,330.00,16.00,0.00,30.36,1032.30,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,27.00,330.00,2020-02-12 17:42,-29.11,KMOT 121754Z 33016G24KT 10SM CLR M21/M28 A3036 RMK AO2 PK WND 33027/1742 SLP323 60000 T12111278 11167 21228 53029
BWP,2020-02-12 17:55,-96.6074,46.2441,294.70,-7.60,-14.80,69.96,350.00,26.00,0.00,30.18,M,0.75,36.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.22,KBWP 121755Z AUTO 35026G36KT 3/4SM M22/M26 A3018 RMK AO1
46D,2020-02-12 17:55,-99.1513,47.4511,489.80,-11.20,-20.20,63.32,360.00,16.00,0.00,30.33,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.89,K46D 121755Z AUTO 36016G23KT 10SM CLR M24/M29 A3033 RMK AO2
7L2,2020-02-12 17:55,-100.2456,46.2206,541.00,-4.00,-16.60,53.66,360.00,17.00,0.00,30.29,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-27.09,K7L2 121755Z AUTO 36017KT 9SM CLR M20/M27 A3029 RMK AO2
GAF,2020-02-12 17:55,-97.3709,48.4047,251.00,-18.40,-22.00,82.94,340.00,26.00,0.00,30.39,M,0.50,32.00,BKN,OVC,M,M,200.00,700.00,M,M,HZ,M,M,M,M,M,M,-50.89,KGAF 121755Z AUTO 34026G32KT 1/2SM HZ BKN002 OVC007 M28/M30 A3039 RMK AO2
9D7,2020-02-12 17:55,-99.2364,48.4800,451.00,-14.80,-16.60,91.27,360.00,17.00,0.00,30.37,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.24,K9D7 121755Z AUTO 36017G24KT 10SM CLR M26/M27 A3037 RMK AO2
HZE,2020-02-12 17:55,-101.5810,47.2899,552.00,-4.00,-11.20,70.41,10.00,11.00,0.00,30.38,M,10.00,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,-23.03,KHZE 121755Z AUTO 01011KT 10SM SCT013 M20/M24 A3038 RMK AO2
D50,2020-02-12 17:55,-103.2973,48.9285,594.00,-11.20,-20.20,63.32,360.00,12.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-32.98,KD50 121755Z AUTO 36012KT 10SM CLR M24/M29 A3042 RMK AO2
D60,2020-02-12 17:55,-102.8974,48.3803,690.00,-7.60,-14.80,69.96,360.00,13.00,0.00,30.35,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.16,KD60 121755Z AUTO 36013KT 9SM CLR M22/M26 A3035 RMK AO2
06D,2020-02-12 17:55,-99.6208,48.8844,555.00,-13.00,-23.80,57.35,330.00,17.00,0.00,30.31,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.88,K06D 121755Z AUTO 33017G22KT 10SM CLR M25/M31 A3031 RMK AO2
2C8,2020-02-12 17:55,-97.6320,48.7837,272.00,-18.40,-25.60,68.55,340.00,20.00,0.00,30.39,M,4.00,27.00,FEW,BKN,M,M,800.00,1300.00,M,M,HZ,M,M,M,M,M,M,-47.80,K2C8 121755Z AUTO 34020G27KT 4SM HZ FEW008 BKN013 M28/M32 A3039 RMK AO2
D55,2020-02-12 17:55,-98.3937,48.7531,490.00,-16.60,-25.60,62.51,360.00,20.00,0.00,30.30,M,5.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-45.41,KD55 121755Z AUTO 36020KT 5SM HZ CLR M27/M32 A3030 RMK AO2
20U,2020-02-12 17:55,-103.9821,46.9252,840.00,-0.40,-5.80,77.32,350.00,13.00,0.00,30.27,M,8.00,M,FEW,FEW,M,M,600.00,1300.00,M,M,M,M,M,M,M,M,M,-19.94,K20U 121755Z AUTO 35013KT 8SM FEW006 FEW013 M18/M21 A3027 RMK AO2
RUG,2020-02-12 17:55,-100.0243,48.3904,471.00,-9.40,-20.20,57.94,350.00,12.00,0.00,30.36,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.69,KRUG 121755Z AUTO 35012KT 10SM CLR M23/M29 A3036 RMK AO2
Y19,2020-02-12 17:55,-100.8944,46.7680,592.00,-4.00,-13.00,64.37,360.00,16.00,0.00,30.30,M,10.00,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,-26.50,KY19 121755Z AUTO 36016KT 10SM FEW014 M20/M25 A3030 RMK AO2
S25,2020-02-12 17:55,-103.2552,47.7966,642.00,1.40,-9.40,59.64,20.00,9.00,0.00,30.35,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.54,KS25 121755Z AUTO 02009KT 10SM CLR M17/M23 A3035 RMK AO2
08D,2020-02-12 17:55,-102.4064,48.3008,682.00,-5.80,-16.60,58.51,10.00,10.00,0.00,30.33,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-24.43,K08D 121755Z AUTO 01010G16KT 10SM CLR M21/M27 A3033 RMK AO2
BAC,2020-02-12 17:55,-98.0180,46.9412,427.30,-13.00,-22.00,63.05,350.00,21.00,0.00,30.27,M,10.00,29.00,SCT,M,M,M,1200.00,M,M,M,-SN,M,M,M,M,M,M,-41.16,KBAC 121755Z AUTO 35021G29KT 10SM -SN SCT012 M25/M30 A3027 RMK AO2
2D5,2020-02-12 17:55,-98.0799,46.1731,407.00,-7.60,-16.60,63.85,350.00,31.00,0.00,30.21,M,3.00,36.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-38.14,K2D5 121755Z AUTO 35031G36KT 3SM -SN M22/M27 A3021 RMK AO2
5H4,2020-02-12 17:55,-99.9317,47.7912,489.00,-7.60,-18.40,58.23,350.00,14.00,0.00,30.35,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.88,K5H4 121755Z AUTO 35014G21KT 10SM CLR M22/M28 A3035 RMK AO2
96D,2020-02-12 17:55,-97.9028,48.9406,287.00,-16.60,-27.40,56.75,340.00,17.00,0.00,30.42,M,10.00,22.00,SCT,BKN,M,M,1300.00,1800.00,M,M,M,M,M,M,M,M,M,-43.59,K96D 121755Z AUTO 34017G22KT 10SM SCT013 BKN018 M27/M33 A3042 RMK AO2
GWR,2020-02-12 17:55,-97.6435,46.2187,385.00,-7.60,-14.80,69.96,10.00,28.00,0.00,30.21,M,1.00,34.00,BKN,M,M,M,1300.00,M,M,M,HZ,M,M,M,M,M,M,-37.02,KGWR 121755Z AUTO 01028G34KT 1SM HZ BKN013 M22/M26 A3021 RMK A01
S32,2020-02-12 17:55,-98.1059,47.4228,434.00,-13.00,-18.40,76.02,350.00,24.00,0.00,30.28,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-42.65,KS32 121755Z AUTO 35024KT 3SM HZ CLR M25/M28 A3028 RMK AO2
MIB,2020-02-12 17:56,-101.3580,48.4158,508.00,-6.20,-17.50,56.97,350.00,15.00,0.00,30.37,1032.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-28.74,KMIB 121756Z AUTO 35015KT 10SM CLR M21/M27 A3037 RMK AO2 SLP329 T12121275 11177 21229 52030 $
DVL,2020-02-12 17:56,-98.9083,48.1146,443.00,-16.10,-24.00,66.36,360.00,20.00,0.00,30.34,1085.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.75,KDVL 121756Z AUTO 36020KT 10SM CLR M27/M31 A3034 RMK AO2 SLP859 60000 T12671311 11250 21278 51042 FZRANO
DIK,2020-02-12 17:56,-102.8019,46.7973,789.00,1.90,-6.00,68.77,20.00,13.00,T,30.23,1028.40,10.00,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,-16.99,KDIK 121756Z AUTO 02013KT 10SM SCT023 M17/M21 A3023 RMK AO2 UPB10E33 SLP284 P0000 60000 T11671211 11122 21167 51042
JMS,2020-02-12 17:56,-98.6800,46.9300,457.00,-9.90,-18.00,66.53,350.00,26.00,0.00,30.26,1028.40,10.00,32.00,CLR,M,M,M,M,M,M,M,M,M,M,M,35.00,360.00,2020-02-12 17:14,-39.35,KJMS 121756Z AUTO 35026G32KT 10SM CLR M23/M28 A3026 RMK AO2 PK WND 36035/1714 SLP284 60000 T12331278 11161 21239 52055 $
RDR,2020-02-12 17:57,-97.4012,47.9611,278.00,-16.20,-23.80,67.40,10.00,22.00,0.00,30.35,1030.60,2.50,30.00,BKN,M,M,M,1200.00,M,M,M,BLSN,M,M,M,31.00,10.00,2020-02-12 17:01,-45.96,KRDR 121757Z 01022G30KT 2 1/2SM BLSN BKN012 M27/M31 A3035 RMK PK WND 01031/01 CIG 007 RWY17 SLP306 T12681310 11197 21271 52051
BWP,2020-02-12 18:15,-96.6074,46.2441,294.70,-7.60,-16.60,63.85,350.00,28.00,0.00,30.19,M,1.25,35.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.02,KBWP 121815Z AUTO 35028G35KT 1 1/4SM M22/M27 A3019 RMK AO1
46D,2020-02-12 18:15,-99.1513,47.4511,489.80,-11.20,-20.20,63.32,360.00,17.00,0.00,30.33,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.52,K46D 121815Z AUTO 36017G23KT 10SM CLR M24/M29 A3033 RMK AO2
7L2,2020-02-12 18:15,-100.2456,46.2206,541.00,-2.20,-14.80,53.97,360.00,21.00,0.00,30.30,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.76,K7L2 121815Z AUTO 36021KT 8SM CLR M19/M26 A3030 RMK AO2
GAF,2020-02-12 18:15,-97.3709,48.4047,251.00,-16.60,-22.00,75.63,340.00,26.00,0.00,30.40,M,1.00,32.00,FEW,OVC,M,M,200.00,800.00,M,M,HZ,M,M,M,M,M,M,-48.45,KGAF 121815Z AUTO 34026G32KT 1SM HZ FEW002 OVC008 M27/M30 A3040 RMK AO2
9D7,2020-02-12 18:15,-99.2364,48.4800,451.00,-13.00,-13.00,100.00,360.00,16.00,0.00,30.38,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.24,K9D7 121815Z AUTO 36016G23KT 10SM CLR M25/M25 A3038 RMK AO2
HZE,2020-02-12 18:15,-101.5810,47.2899,552.00,-4.00,-11.20,70.41,350.00,9.00,0.00,30.38,M,10.00,M,BKN,BKN,M,M,1400.00,1900.00,M,M,M,M,M,M,M,M,M,-21.25,KHZE 121815Z AUTO 35009KT 10SM BKN014 BKN019 M20/M24 A3038 RMK AO2
D50,2020-02-12 18:15,-103.2973,48.9285,594.00,-9.40,-18.40,63.59,340.00,10.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-28.95,KD50 121815Z AUTO 34010KT 10SM CLR M23/M28 A3042 RMK AO2
D60,2020-02-12 18:15,-102.8974,48.3803,690.00,-7.60,-14.80,69.96,10.00,10.00,0.00,30.35,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.69,KD60 121815Z AUTO 01010KT 9SM CLR M22/M26 A3035 RMK AO2
06D,2020-02-12 18:15,-99.6208,48.8844,555.00,-13.00,-23.80,57.35,340.00,19.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-40.07,K06D 121815Z AUTO 34019KT 10SM CLR M25/M31 A3031 RMK AO2
2C8,2020-02-12 18:15,-97.6320,48.7837,272.00,-18.40,-25.60,68.55,340.00,20.00,0.00,30.39,M,2.50,28.00,SCT,M,M,M,1300.00,M,M,M,HZ,M,M,M,M,M,M,-47.80,K2C8 121815Z AUTO 34020G28KT 2 1/2SM HZ SCT013 M28/M32 A3039 RMK AO2
D55,2020-02-12 18:15,-98.3937,48.7531,490.00,-16.60,-25.60,62.51,350.00,18.00,0.00,30.31,M,8.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.23,KD55 121815Z AUTO 35018G23KT 8SM CLR M27/M32 A3031 RMK AO2
20U,2020-02-12 18:15,-103.9821,46.9252,840.00,-2.20,-7.60,77.14,350.00,11.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-20.75,K20U 121815Z AUTO 35011KT 10SM CLR M19/M22 A3028 RMK AO2
RUG,2020-02-12 18:15,-100.0243,48.3904,471.00,-9.40,-20.20,57.94,350.00,12.00,0.00,30.36,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.69,KRUG 121815Z AUTO 35012KT 10SM CLR M23/M29 A3036 RMK AO2
Y19,2020-02-12 18:15,-100.8944,46.7680,592.00,-4.00,-13.00,64.37,350.00,15.00,0.00,30.31,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-25.89,KY19 121815Z AUTO 35015G22KT 10SM CLR M20/M25 A3031 RMK AO2
S25,2020-02-12 18:15,-103.2552,47.7966,642.00,1.40,-11.20,54.56,20.00,7.00,0.00,30.36,M,10.00,13.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.52,KS25 121815Z AUTO 02007G13KT 10SM CLR M17/M24 A3036 RMK AO2
08D,2020-02-12 18:15,-102.4064,48.3008,682.00,-4.00,-16.60,53.66,10.00,9.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.25,K08D 121815Z AUTO 01009KT 10SM CLR M20/M27 A3033 RMK AO2
BAC,2020-02-12 18:15,-98.0180,46.9412,427.30,-13.00,-20.20,69.27,340.00,19.00,0.00,30.28,M,10.00,27.00,BKN,M,M,M,1300.00,M,M,M,-SN,M,M,M,M,M,M,-40.07,KBAC 121815Z AUTO 34019G27KT 10SM -SN BKN013 M25/M29 A3028 RMK AO2
2D5,2020-02-12 18:15,-98.0799,46.1731,407.00,-7.60,-14.80,69.96,350.00,27.00,0.00,30.22,M,6.00,M,M,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-36.63,K2D5 121815Z AUTO 35027KT 6SM HZ M22/M26 A3022 RMK AO2
5H4,2020-02-12 18:15,-99.9317,47.7912,489.00,-7.60,-18.40,58.23,360.00,15.00,0.00,30.36,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.56,K5H4 121815Z AUTO 36015KT 10SM CLR M22/M28 A3036 RMK AO2
96D,2020-02-12 18:15,-97.9028,48.9406,287.00,-16.60,-27.40,56.75,340.00,15.00,0.00,30.42,M,10.00,21.00,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,-42.23,K96D 121815Z AUTO 34015G21KT 10SM BKN013 M27/M33 A3042 RMK AO2
GWR,2020-02-12 18:15,-97.6435,46.2187,385.00,-7.60,-14.80,69.96,360.00,25.00,0.00,30.22,M,2.50,32.00,BKN,M,M,M,1300.00,M,M,M,HZ,M,M,M,M,M,M,-35.80,KGWR 121815Z AUTO 36025G32KT 2 1/2SM HZ BKN013 M22/M26 A3022 RMK A01
S32,2020-02-12 18:15,-98.1059,47.4228,434.00,-13.00,-18.40,76.02,350.00,25.00,0.00,30.28,M,1.75,30.00,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-43.11,KS32 121815Z AUTO 35025G30KT 1 3/4SM HZ CLR M25/M28 A3028 RMK AO2
RDR,2020-02-12 18:24,-97.4012,47.9611,278.00,-16.60,-23.80,68.79,20.00,21.00,0.00,0.18,M,6.00,M,SCT,BKN,M,M,700.00,1200.00,M,M,BLSN,M,M,M,M,M,M,-45.97,KRDR 121824Z 02021KT 6SM BLSN SCT007 BKN012 M27/M31 A3036 RMKCIG 007V012 CIG 006 RWY17 SLP310
BWP,2020-02-12 18:35,-96.6074,46.2441,294.70,-7.60,-16.60,63.85,360.00,24.00,0.00,30.20,M,1.25,34.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.37,KBWP 121835Z AUTO 36024G34KT 1 1/4SM M22/M27 A3020 RMK AO1
46D,2020-02-12 18:35,-99.1513,47.4511,489.80,-11.20,-20.20,63.32,360.00,15.00,0.00,30.34,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.22,K46D 121835Z AUTO 36015G24KT 10SM CLR M24/M29 A3034 RMK AO2
7L2,2020-02-12 18:35,-100.2456,46.2206,541.00,-4.00,-16.60,53.66,10.00,18.00,0.00,30.31,M,9.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-27.64,K7L2 121835Z AUTO 01018G26KT 9SM CLR M20/M27 A3031 RMK AO2
GAF,2020-02-12 18:35,-97.3709,48.4047,251.00,-16.60,-22.00,75.63,340.00,25.00,0.00,30.40,M,1.25,M,OVC,M,M,M,900.00,M,M,M,HZ,M,M,M,M,M,M,-47.99,KGAF 121835Z AUTO 34025KT 1 1/4SM HZ OVC009 M27/M30 A3040 RMK AO2
9D7,2020-02-12 18:35,-99.2364,48.4800,451.00,-13.00,-14.80,91.34,M,M,0.00,30.38,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,K9D7 121835Z AUTO 9SM CLR M25/M26 A3038 RMK AO2
HZE,2020-02-12 18:35,-101.5810,47.2899,552.00,-4.00,-13.00,64.37,20.00,12.00,0.00,30.38,M,10.00,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,-23.82,KHZE 121835Z AUTO 02012KT 10SM BKN016 M20/M25 A3038 RMK AO2
D50,2020-02-12 18:35,-103.2973,48.9285,594.00,-9.40,-18.40,63.59,340.00,11.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.85,KD50 121835Z AUTO 34011KT 10SM CLR M23/M28 A3042 RMK AO2
D60,2020-02-12 18:35,-102.8974,48.3803,690.00,-5.80,-14.80,64.11,360.00,8.00,0.00,30.36,M,9.00,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,-22.45,KD60 121835Z AUTO 36008KT 9SM SCT013 M21/M26 A3036 RMK AO2
06D,2020-02-12 18:35,-99.6208,48.8844,555.00,-13.00,-23.80,57.35,330.00,18.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.49,K06D 121835Z AUTO 33018KT 10SM CLR M25/M31 A3032 RMK AO2
2C8,2020-02-12 18:35,-97.6320,48.7837,272.00,-16.60,-25.60,62.51,340.00,19.00,0.00,30.40,M,4.00,29.00,FEW,M,M,M,1300.00,M,M,M,HZ,M,M,M,M,M,M,-44.83,K2C8 121835Z AUTO 34019G29KT 4SM HZ FEW013 M27/M32 A3040 RMK AO2
D55,2020-02-12 18:35,-98.3937,48.7531,490.00,-14.80,-25.60,57.05,350.00,19.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.45,KD55 121835Z AUTO 35019KT 10SM CLR M26/M32 A3031 RMK AO2
